"id","year_film","year_ceremony","ceremony","category","name","film","winner"
597,1937,1938,10,"MUSIC (Song)","Music by George Gershwin; Lyrics by Ira Gershwin","Shall We Dance","NOMINATED"
598,1937,1938,10,"MUSIC (Song)","Music by Frederick Hollander; Lyrics by Leo Robin","Artists and Models","NOMINATED"
720,1938,1939,11,"MUSIC (Song)","Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright","Mannequin","NOMINATED"
721,1938,1939,11,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Carefree","NOMINATED"
722,1938,1939,11,"MUSIC (Song)","Music by Lionel Newman; Lyrics by Arthur Quenzer","The Cowboy and the Lady","NOMINATED"
723,1938,1939,11,"MUSIC (Song)","Music and Lyrics by Johnny Marvin","Under Western Stars","NOMINATED"
724,1938,1939,11,"MUSIC (Song)","Music by Harry Warren; Lyrics by Johnny Mercer","Going Places","NOMINATED"
725,1938,1939,11,"MUSIC (Song)","Music by Phil Charig; Lyrics by Arthur Quenzer","Merrily We Live","NOMINATED"
726,1938,1939,11,"MUSIC (Song)","Music by Ben Oakland; Lyrics by Oscar Hammerstein II","The Lady Objects","NOMINATED"
727,1938,1939,11,"MUSIC (Song)","Music by Jimmy McHugh; Lyrics by Harold Adamson","That Certain Age","NOMINATED"
728,1938,1939,11,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Alexander's Ragtime Band","NOMINATED"
729,1938,1939,11,"MUSIC (Song)","Music by Ralph Rainger; Lyrics by Leo Robin","The Big Broadcast of 1938","WINNER"
869,1939,1940,12,"MUSIC (Song)","Music by Ralph Rainger; Lyrics by Leo Robin","Gulliver's Travels","NOMINATED"
870,1939,1940,12,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Second Fiddle","NOMINATED"
871,1939,1940,12,"MUSIC (Song)","Music by Harold Arlen; Lyrics by E. Y. Harburg","The Wizard of Oz","WINNER"
872,1939,1940,12,"MUSIC (Song)","Music and Lyrics by Buddy de Sylva","Love Affair","NOMINATED"
1017,1940,1941,13,"MUSIC (Song)","Music by Harry Warren; Lyrics by Mack Gordon","Down Argentine Way","NOMINATED"
1018,1940,1941,13,"MUSIC (Song)","Music by Jimmy McHugh; Lyrics by Johnny Mercer","You'll Find Out","NOMINATED"
1019,1940,1941,13,"MUSIC (Song)","Music and Lyrics by Chet Forrest and Bob Wright","Music in My Heart","NOMINATED"
1020,1940,1941,13,"MUSIC (Song)","Music by Artie Shaw; Lyrics by Johnny Mercer","Second Chorus","NOMINATED"
1021,1940,1941,13,"MUSIC (Song)","Music by James Monaco; Lyrics by John Burke","Rhythm on the River","NOMINATED"
1022,1940,1941,13,"MUSIC (Song)","Music and Lyrics by Roger Edens and Arthur Freed","Strike Up the Band","NOMINATED"
1023,1940,1941,13,"MUSIC (Song)","Music by Robert Stolz; Lyrics by Gus Kahn","Spring Parade","NOMINATED"
1024,1940,1941,13,"MUSIC (Song)","Music by Leigh Harline; Lyrics by Ned Washington","Pinocchio","WINNER"
1025,1940,1941,13,"MUSIC (Song)","Music by Jule Styne; Lyrics by Walter Bullock","Hit Parade of 1941","NOMINATED"
1190,1941,1942,14,"MUSIC (Song)","Music by Frank Churchill; Lyrics by Ned Washington","Dumbo","NOMINATED"
1191,1941,1942,14,"MUSIC (Song)","Music and Lyrics by Gene Autry and Fred Rose","Ridin' on a Rainbow","NOMINATED"
1192,1941,1942,14,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Johnny Mercer","Blues in the Night","NOMINATED"
1193,1941,1942,14,"MUSIC (Song)","Music by Hugh Prince; Lyrics by Don Raye","Buck Privates","NOMINATED"
1194,1941,1942,14,"MUSIC (Song)","Music by Harry Warren; Lyrics by Mack Gordon","Sun Valley Serenade","NOMINATED"
1195,1941,1942,14,"MUSIC (Song)","Music by Lou Alter; Lyrics by Frank Loesser","Las Vegas Nights","NOMINATED"
1196,1941,1942,14,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Oscar Hammerstein II","Lady Be Good","WINNER"
1197,1941,1942,14,"MUSIC (Song)","Music and Lyrics by Lloyd B. Norlind","All-American Co-Ed","NOMINATED"
1198,1941,1942,14,"MUSIC (Song)","Music and Lyrics by Cole Porter","You'll Never Get Rich","NOMINATED"
1383,1942,1943,15,"MUSIC (Song)","Music by Ernesto Lecuona; Lyrics by Kim Gannon","Always in My Heart","NOMINATED"
1384,1942,1943,15,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Johnny Mercer","You Were Never Lovelier","NOMINATED"
1385,1942,1943,15,"MUSIC (Song)","Music by Burton Lane; Lyrics by Ralph Freed","Babes on Broadway","NOMINATED"
1386,1942,1943,15,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Youth on Parade","NOMINATED"
1387,1942,1943,15,"MUSIC (Song)","Music by Harry Warren; Lyrics by Mack Gordon","Orchestra Wives","NOMINATED"
1388,1942,1943,15,"MUSIC (Song)","Music by Frank Churchill; Lyrics by Larry Morey","Bambi","NOMINATED"
1389,1942,1943,15,"MUSIC (Song)","Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright","Flying with Music","NOMINATED"
1390,1942,1943,15,"MUSIC (Song)","Music by Gene de Paul; Lyrics by Don Raye","Hellzapoppin'","NOMINATED"
1391,1942,1943,15,"MUSIC (Song)","Music by Harry Revel; Lyrics by Mort Greene","The Mayor of 44th Street","NOMINATED"
1392,1942,1943,15,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Holiday Inn","WINNER"
1569,1943,1944,16,"MUSIC (Song)","Music by Jule Styne; Lyrics by Harold Adamson","Hit Parade of 1943","NOMINATED"
1570,1943,1944,16,"MUSIC (Song)","Music by Harold Arlen; Lyrics by E. Y. Harburg","Cabin in the Sky","NOMINATED"
1571,1943,1944,16,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Johnny Mercer","The Sky's the Limit","NOMINATED"
1572,1943,1944,16,"MUSIC (Song)","Music by Charles Wolcott; Lyrics by Ned Washington","Saludos Amigos","NOMINATED"
1573,1943,1944,16,"MUSIC (Song)","Music by Jimmy McHugh; Lyrics by Herb Magidson","Hers to Hold","NOMINATED"
1574,1943,1944,16,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Johnny Mercer","Star Spangled Rhythm","NOMINATED"
1575,1943,1944,16,"MUSIC (Song)","Music by Arthur Schwartz; Lyrics by Frank Loesser","Thank Your Lucky Stars","NOMINATED"
1576,1943,1944,16,"MUSIC (Song)","Music by James Monaco; Lyrics by Al Dubin","Stage Door Canteen","NOMINATED"
1577,1943,1944,16,"MUSIC (Song)","Music and Lyrics by Cole Porter","Something to Shout About","NOMINATED"
1578,1943,1944,16,"MUSIC (Song)","Music by Harry Warren; Lyrics by Mack Gordon","Hello, Frisco, Hello","WINNER"
1740,1944,1945,17,"MUSIC (Song)","Music by Jimmy McHugh; Lyrics by Harold Adamson","Higher and Higher","NOMINATED"
1741,1944,1945,17,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Follow the Boys","NOMINATED"
1742,1944,1945,17,"MUSIC (Song)","Music by James V. Monaco; Lyrics by Mack Gordon","Sweet and Low-Down","NOMINATED"
1743,1944,1945,17,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Ira Gershwin","Cover Girl","NOMINATED"
1744,1944,1945,17,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Ted Koehler","Up in Arms","NOMINATED"
1745,1944,1945,17,"MUSIC (Song)","Music by Harry Revel; Lyrics by Paul Webster","Minstrel Man","NOMINATED"
1746,1944,1945,17,"MUSIC (Song)","Music by Ary Barroso; Lyrics by Ned Washington","Brazil","NOMINATED"
1747,1944,1945,17,"MUSIC (Song)","Music by Lew Pollack; Lyrics by Charles Newman","Lady, Let's Dance","NOMINATED"
1748,1944,1945,17,"MUSIC (Song)","Music by M. K. Jerome; Lyrics by Ted Koehler","Hollywood Canteen","NOMINATED"
1749,1944,1945,17,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Johnny Burke","Going My Way","WINNER"
1750,1944,1945,17,"MUSIC (Song)","Music by Walter Kent; Lyrics by Kim Gannon","Song of the Open Road","NOMINATED"
1751,1944,1945,17,"MUSIC (Song)","Music and Lyrics by Ralph Blane and Hugh Martin","Meet Me in St. Louis","NOMINATED"
1896,1945,1946,18,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Johnny Mercer","Here Come the Waves","NOMINATED"
1897,1945,1946,18,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Tonight and Every Night","NOMINATED"
1898,1945,1946,18,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Johnny Burke","The Bells of St. Mary's","NOMINATED"
1899,1945,1946,18,"MUSIC (Song)","Music by Jay Livingston; Lyrics by Ray Evans","Why Girls Leave Home","NOMINATED"
1900,1945,1946,18,"MUSIC (Song)","Music by Walter Kent; Lyrics by Kim Gannon","Earl Carroll Vanities","NOMINATED"
1901,1945,1946,18,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Anchors Aweigh","NOMINATED"
1902,1945,1946,18,"MUSIC (Song)","Music by Allie Wrubel; Lyrics by Herb Magidson","Sing Your Way Home","NOMINATED"
1903,1945,1946,18,"MUSIC (Song)","Music by Richard Rodgers; Lyrics by Oscar Hammerstein II","State Fair","WINNER"
1904,1945,1946,18,"MUSIC (Song)","Music and Lyrics by Ann Ronell","G. I. Joe","NOMINATED"
1905,1945,1946,18,"MUSIC (Song)","Music by Victor Young; Lyrics by Eddie Heyman","Love Letters","NOMINATED"
1906,1945,1946,18,"MUSIC (Song)","Music by Jerome Kern; Lyrics by E. Y. Harburg","Can't Help Singing","NOMINATED"
1907,1945,1946,18,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Johnny Burke","Belle of the Yukon","NOMINATED"
1908,1945,1946,18,"MUSIC (Song)","Music by David Rose; Lyrics by Leo Robin","Wonder Man","NOMINATED"
1909,1945,1946,18,"MUSIC (Song)","Music by Ray Heindorf and M. K. Jerome; Lyrics by Ted Koehler","San Antonio","NOMINATED"
2023,1946,1947,19,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Oscar Hammerstein II","Centennial Summer","NOMINATED"
2024,1946,1947,19,"MUSIC (Song)","Music by James Monaco; Lyrics by Mack Gordon","The Dolly Sisters","NOMINATED"
2025,1946,1947,19,"MUSIC (Song)","Music by Hoagy Carmichael; Lyrics by Jack Brooks","Canyon Passage","NOMINATED"
2026,1946,1947,19,"MUSIC (Song)","Music by Harry Warren; Lyrics by Johnny Mercer","The Harvey Girls","WINNER"
2027,1946,1947,19,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Blue Skies","NOMINATED"
2128,1947,1948,20,"MUSIC (Song)","Music by Arthur Schwartz; Lyrics by Leo Robin","The Time, the Place and the Girl","NOMINATED"
2129,1947,1948,20,"MUSIC (Song)","Music and Lyrics by Frank Loesser","The Perils of Pauline","NOMINATED"
2130,1947,1948,20,"MUSIC (Song)","Music and Lyrics by Ralph Blane, Roger Edens and Hugh Martin","Good News","NOMINATED"
2131,1947,1948,20,"MUSIC (Song)","Music by Josef Myrow; Lyrics by Mack Gordon","Mother Wore Tights","NOMINATED"
2132,1947,1948,20,"MUSIC (Song)","Music by Allie Wrubel; Lyrics by Ray Gilbert","Song of the South","WINNER"
2239,1948,1949,21,"MUSIC (Song)","Music and Lyrics by Jay Livingston and Ray Evans","The Paleface","WINNER"
2240,1948,1949,21,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Leo Robin","Casbah","NOMINATED"
2241,1948,1949,21,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Romance on the High Seas","NOMINATED"
2242,1948,1949,21,"MUSIC (Song)","Music by Frederick Hollander; Lyrics by Leo Robin","That Lady in Ermine","NOMINATED"
2243,1948,1949,21,"MUSIC (Song)","Music and Lyrics by Ramey Idriss and George Tibbles","Wet Blanket Policy","NOMINATED"
2348,1949,1950,22,"MUSIC (Song)","Music and Lyrics by Frank Loesser","Neptune's Daughter","WINNER"
2349,1949,1950,22,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","It's a Great Feeling","NOMINATED"
2350,1949,1950,22,"MUSIC (Song)","Music by Eliot Daniel; Lyrics by Larry Morey","So Dear to My Heart","NOMINATED"
2351,1949,1950,22,"MUSIC (Song)","Music by Victor Young; Lyrics by Ned Washington","My Foolish Heart","NOMINATED"
2352,1949,1950,22,"MUSIC (Song)","Music by Alfred Newman; Lyrics by Mack Gordon","Come to the Stable","NOMINATED"
2465,1950,1951,23,"MUSIC (Song)","Music by Nicholas Brodszky; Lyrics by Sammy Cahn","The Toast of New Orleans","NOMINATED"
2466,1950,1951,23,"MUSIC (Song)","Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston","Cinderella","NOMINATED"
2467,1950,1951,23,"MUSIC (Song)","Music and Lyrics by Ray Evans and Jay Livingston","Captain Carey, U.S.A.","WINNER"
2468,1950,1951,23,"MUSIC (Song)","Music and Lyrics by Fred Glickman, Hy Heath and Johnny Lange","Singing Guns","NOMINATED"
2469,1950,1951,23,"MUSIC (Song)","Music by Josef Myrow; Lyrics by Mack Gordon","Wabash Avenue","NOMINATED"
2585,1951,1952,24,"MUSIC (Song)","Music by Hoagy Carmichael; Lyrics by Johnny Mercer","Here Comes the Groom","WINNER"
2586,1951,1952,24,"MUSIC (Song)","Music and Lyrics by Bert Kalmar, Harry Ruby and Oscar Hammerstein II","The Strip","NOMINATED"
2587,1951,1952,24,"MUSIC (Song)","Music by Lionel Newman; Lyrics by Eliot Daniel","Golden Girl","NOMINATED"
2588,1951,1952,24,"MUSIC (Song)","Music by Burton Lane; Lyrics by Alan Jay Lerner","Royal Wedding","NOMINATED"
2589,1951,1952,24,"MUSIC (Song)","Music by Nicholas Brodszky; Lyrics by Sammy Cahn","Rich, Young and Pretty","NOMINATED"
2705,1952,1953,25,"MUSIC (Song)","Music and Lyrics by Jack Brooks","Son of Paleface","NOMINATED"
2706,1952,1953,25,"MUSIC (Song)","Music by Nicholas Brodszky; Lyrics by Sammy Cahn","Because You're Mine","NOMINATED"
2707,1952,1953,25,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Ned Washington","High Noon","WINNER"
2708,1952,1953,25,"MUSIC (Song)","Music and Lyrics by Frank Loesser","Hans Christian Andersen","NOMINATED"
2709,1952,1953,25,"MUSIC (Song)","Music by Harry Warren; Lyrics by Leo Robin","Just for You","NOMINATED"
2835,1953,1954,26,"MUSIC (Song)","Music by Herschel Burke Gilbert; Lyrics by Sylvia Fine","The Moon Is Blue","NOMINATED"
2836,1953,1954,26,"MUSIC (Song)","Music by Nicholas Brodszky; Lyrics by Leo Robin","Small Town Girl","NOMINATED"
2837,1953,1954,26,"MUSIC (Song)","Music by Lester Lee; Lyrics by Ned Washington","Miss Sadie Thompson","NOMINATED"
2838,1953,1954,26,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","Calamity Jane","WINNER"
2839,1953,1954,26,"MUSIC (Song)","Music by Harry Warren; Lyrics by Jack Brooks","The Caddy","NOMINATED"
2961,1954,1955,27,"MUSIC (Song)","Music and Lyrics by Irving Berlin","White Christmas","NOMINATED"
2962,1954,1955,27,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Ned Washington","The High and the Mighty","NOMINATED"
2963,1954,1955,27,"MUSIC (Song)","Music and Lyrics by Jack Lawrence and Richard Myers","Susan Slept Here","NOMINATED"
2964,1954,1955,27,"MUSIC (Song)","Music by Harold Arlen; Lyrics by Ira Gershwin","A Star Is Born","NOMINATED"
2965,1954,1955,27,"MUSIC (Song)","Music by Jule Styne; Lyrics by Sammy Cahn","Three Coins in the Fountain","WINNER"
3088,1955,1956,28,"MUSIC (Song)","Music by Nicholas Brodszky; Lyrics by Sammy Cahn","Love Me or Leave Me","NOMINATED"
3089,1955,1956,28,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","Love Is a Many-Splendored Thing","WINNER"
3090,1955,1956,28,"MUSIC (Song)","Music and Lyrics by Johnny Mercer","Daddy Long Legs","NOMINATED"
3091,1955,1956,28,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","The Tender Trap","NOMINATED"
3092,1955,1956,28,"MUSIC (Song)","Music by Alex North; Lyrics by Hy Zaret","Unchained","NOMINATED"
3218,1956,1957,29,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster","Friendly Persuasion","NOMINATED"
3219,1956,1957,29,"MUSIC (Song)","Music by Leith Stevens; Lyrics by Tom Adair","Julie","NOMINATED"
3220,1956,1957,29,"MUSIC (Song)","Music and Lyrics by Cole Porter","High Society","NOMINATED"
3221,1956,1957,29,"MUSIC (Song)","Music and Lyrics by Jay Livingston and Ray Evans","The Man Who Knew Too Much","WINNER"
3222,1956,1957,29,"MUSIC (Song)","Music by Victor Young; Lyrics by Sammy Cahn","Written on the Wind","NOMINATED"
3321,1957,1958,30,"MUSIC (Song)","Music by Harry Warren; Lyrics by Harold Adamson and Leo McCarey","An Affair to Remember","NOMINATED"
3322,1957,1958,30,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","The Joker Is Wild","WINNER"
3323,1957,1958,30,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","April Love","NOMINATED"
3324,1957,1958,30,"MUSIC (Song)","Music and Lyrics by Ray Evans and Jay Livingston","Tammy and the Bachelor","NOMINATED"
3325,1957,1958,30,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Ned Washington","Wild Is the Wind","NOMINATED"
3437,1958,1959,31,"MUSIC (Song)","Music and Lyrics by Jay Livingston and Ray Evans","Houseboat","NOMINATED"
3438,1958,1959,31,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","A Certain Smile","NOMINATED"
3439,1958,1959,31,"MUSIC (Song)","Music by Frederick Loewe; Lyrics by Alan Jay Lerner","Gigi","WINNER"
3440,1958,1959,31,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","Some Came Running","NOMINATED"
3441,1958,1959,31,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","Marjorie Morningstar","NOMINATED"
3554,1959,1960,32,"MUSIC (Song)","Music by Alfred Newman; Lyrics by Sammy Cahn","The Best of Everything","NOMINATED"
3555,1959,1960,32,"MUSIC (Song)","Music and Lyrics by Sylvia Fine","The Five Pennies","NOMINATED"
3556,1959,1960,32,"MUSIC (Song)","Music by Jerry Livingston; Lyrics by Mack David","The Hanging Tree","NOMINATED"
3557,1959,1960,32,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","A Hole in the Head","WINNER"
3558,1959,1960,32,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Ned Washington","The Young Land","NOMINATED"
3675,1960,1961,33,"MUSIC (Song)","Music and Lyrics by Johnny Mercer","The Facts of Life","NOMINATED"
3676,1960,1961,33,"MUSIC (Song)","Music by Andre Previn; Lyrics by Dory Langdon","Pepe","NOMINATED"
3677,1960,1961,33,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster","The Alamo","NOMINATED"
3678,1960,1961,33,"MUSIC (Song)","Music and Lyrics by Manos Hadjidakis","Never on Sunday","WINNER"
3679,1960,1961,33,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","High Time","NOMINATED"
3797,1961,1962,34,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Mack David","Bachelor in Paradise","NOMINATED"
3798,1961,1962,34,"MUSIC (Song)","Music by Miklos Rozsa; Lyrics by Paul Francis Webster","El Cid","NOMINATED"
3799,1961,1962,34,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Johnny Mercer","Breakfast at Tiffany's","WINNER"
3800,1961,1962,34,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","Pocketful of Miracles","NOMINATED"
3801,1961,1962,34,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Ned Washington","Town without Pity","NOMINATED"
3919,1962,1963,35,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Johnny Mercer","Days of Wine and Roses","WINNER"
3920,1962,1963,35,"MUSIC (Song)","Music by Bronislau Kaper; Lyrics by Paul Francis Webster","Mutiny on the Bounty","NOMINATED"
3921,1962,1963,35,"MUSIC (Song)","Music by Andre Previn; Lyrics by Dory Langdon","Two for the Seesaw","NOMINATED"
3922,1962,1963,35,"MUSIC (Song)","Music by Sammy Fain; Lyrics by Paul Francis Webster","Tender Is the Night","NOMINATED"
3923,1962,1963,35,"MUSIC (Song)","Music by Elmer Bernstein; Lyrics by Mack David","Walk on the Wild Side","NOMINATED"
4041,1963,1964,36,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","Papa's Delicate Condition","WINNER"
4042,1963,1964,36,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Johnny Mercer","Charade","NOMINATED"
4043,1963,1964,36,"MUSIC (Song)","Music by Ernest Gold; Lyrics by Mack David","It's a Mad, Mad, Mad, Mad World","NOMINATED"
4044,1963,1964,36,"MUSIC (Song)","Music by Riz Ortolani and Nino Oliviero; Lyrics by Norman Newell","Mondo Cane","NOMINATED"
4045,1963,1964,36,"MUSIC (Song)","Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster","55 Days at Peking","NOMINATED"
4166,1964,1965,37,"MUSIC (Song)","Music and Lyrics by Richard M. Sherman and Robert B. Sherman","Mary Poppins","WINNER"
4167,1964,1965,37,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Jay Livingston and Ray Evans","Dear Heart","NOMINATED"
4168,1964,1965,37,"MUSIC (Song)","Music by Frank DeVol; Lyrics by Mack David","Hush...Hush, Sweet Charlotte","NOMINATED"
4169,1964,1965,37,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","Robin and the 7 Hoods","NOMINATED"
4170,1964,1965,37,"MUSIC (Song)","Music by James Van Heusen; Lyrics by Sammy Cahn","Where Love Has Gone","NOMINATED"
4288,1965,1966,38,"MUSIC (Song)","Music by Jerry Livingston; Lyrics by Mack David","Cat Ballou","NOMINATED"
4289,1965,1966,38,"MUSIC (Song)","Music by Michel Legrand; Lyrics by Jacques Demy; English Lyrics by Norman Gimbel","The Umbrellas of Cherbourg","NOMINATED"
4290,1965,1966,38,"MUSIC (Song)","Music by Johnny Mandel; Lyrics by Paul Francis Webster","The Sandpiper","WINNER"
4291,1965,1966,38,"MUSIC (Song)","Music by Henry Mancini; Lyrics by Johnny Mercer","The Great Race","NOMINATED"
4292,1965,1966,38,"MUSIC (Song)","Music by Burt Bacharach; Lyrics by Hal David","What's New Pussycat?","NOMINATED"
4413,1966,1967,39,"MUSIC (Song)","Music by Burt Bacharach; Lyrics by Hal David","Alfie","NOMINATED"
4414,1966,1967,39,"MUSIC (Song)","Music by John Barry; Lyrics by Don Black","Born Free","WINNER"
4415,1966,1967,39,"MUSIC (Song)","Music by Tom Springfield; Lyrics by Jim Dale","Georgy Girl","NOMINATED"
4416,1966,1967,39,"MUSIC (Song)","Music by Elmer Bernstein; Lyrics by Mack David","Hawaii","NOMINATED"
4417,1966,1967,39,"MUSIC (Song)","Music by Johnny Mandel; Lyrics by Paul Francis Webster","An American Dream","NOMINATED"
4522,1967,1968,40,"MUSIC (Song)","Music and Lyrics by Terry Gilkyson","The Jungle Book","NOMINATED"
4523,1967,1968,40,"MUSIC (Song)","Music by Quincy Jones; Lyrics by Bob Russell","Banning","NOMINATED"
4524,1967,1968,40,"MUSIC (Song)","Music by Burt Bacharach; Lyrics by Hal David","Casino Royale","NOMINATED"
4525,1967,1968,40,"MUSIC (Song)","Music and Lyrics by Leslie Bricusse","Doctor Dolittle","WINNER"
4526,1967,1968,40,"MUSIC (Song)","Music and Lyrics by James Van Heusen and Sammy Cahn","Thoroughly Modern Millie","NOMINATED"
4631,1968,1969,41,"MUSIC (Song--Original for the Picture)","Music and Lyrics by Richard M. Sherman and Robert B. Sherman","Chitty Chitty Bang Bang","NOMINATED"
4632,1968,1969,41,"MUSIC (Song--Original for the Picture)","Music by Quincy Jones; Lyrics by Bob Russell","For Love of Ivy","NOMINATED"
4633,1968,1969,41,"MUSIC (Song--Original for the Picture)","Music by Jule Styne; Lyrics by Bob Merrill","Funny Girl","NOMINATED"
4634,1968,1969,41,"MUSIC (Song--Original for the Picture)","Music by Jimmy Van Heusen; Lyrics by Sammy Cahn","Star!","NOMINATED"
4635,1968,1969,41,"MUSIC (Song--Original for the Picture)","Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman","The Thomas Crown Affair","WINNER"
4739,1969,1970,42,"MUSIC (Song--Original for the Picture)","Music by Fred Karlin; Lyrics by Dory Previn","The Sterile Cuckoo","NOMINATED"
4740,1969,1970,42,"MUSIC (Song--Original for the Picture)","Music and Lyrics by Rod McKuen","The Prime of Miss Jean Brodie","NOMINATED"
4741,1969,1970,42,"MUSIC (Song--Original for the Picture)","Music by Burt Bacharach; Lyrics by Hal David","Butch Cassidy and the Sundance Kid","WINNER"
4742,1969,1970,42,"MUSIC (Song--Original for the Picture)","Music by Elmer Bernstein; Lyrics by Don Black","WINNER Grit","NOMINATED"
4743,1969,1970,42,"MUSIC (Song--Original for the Picture)","Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman","The Happy Ending","NOMINATED"
4839,1970,1971,43,"MUSIC (Original Song Score)","Music by Fred Karlin; lyrics by Tylwyth Kymry","The Baby Maker","NOMINATED"
4840,1970,1971,43,"MUSIC (Original Song Score)","Music by Rod McKuen and John Scott Trotter; lyrics by Rod McKuen, Bill Melendez and Al Shean; adaptation score by Vince Guaraldi","A Boy Named Charlie Brown","NOMINATED"
