"id","year_film","year_ceremony","ceremony","category","name","film","winner"
9539,2013,2014,86,"ANIMATED FEATURE FILM","Hayao Miyazaki and Toshio Suzuki","The Wind Rises","NOMINATED"
9661,2014,2015,87,"ANIMATED FEATURE FILM","Don Hall, Chris Williams and Roy Conli","Big Hero 6","WINNER"
9662,2014,2015,87,"ANIMATED FEATURE FILM","Anthony Stacchi, Graham Annable and Travis Knight","The Boxtrolls","NOMINATED"
9663,2014,2015,87,"ANIMATED FEATURE FILM","Dean DeBlois and Bonnie Arnold","How to Train Your Dragon 2","NOMINATED"
9664,2014,2015,87,"ANIMATED FEATURE FILM","Tomm Moore and Paul Young","Song of the Sea","NOMINATED"
9665,2014,2015,87,"ANIMATED FEATURE FILM","Isao Takahata and Yoshiaki Nishimura","The Tale of the Princess Kaguya","NOMINATED"
9786,2015,2016,88,"ANIMATED FEATURE FILM","Charlie Kaufman, Duke Johnson and Rosa Tran","Anomalisa","NOMINATED"
9787,2015,2016,88,"ANIMATED FEATURE FILM","Alê Abreu","Boy and the World","NOMINATED"
9788,2015,2016,88,"ANIMATED FEATURE FILM","Pete Docter and Jonas Rivera","Inside Out","WINNER"
9789,2015,2016,88,"ANIMATED FEATURE FILM","Mark Burton and Richard Starzak","Shaun the Sheep Movie","NOMINATED"
9790,2015,2016,88,"ANIMATED FEATURE FILM","Hiromasa Yonebayashi and Yoshiaki Nishimura","When Marnie Was There","NOMINATED"
9910,2016,2017,89,"ANIMATED FEATURE FILM","Travis Knight and Arianne Sutner","Kubo and the Two Strings","NOMINATED"
9911,2016,2017,89,"ANIMATED FEATURE FILM","John Musker, Ron Clements and Osnat Shurer","Moana","NOMINATED"
9912,2016,2017,89,"ANIMATED FEATURE FILM","Claude Barras and Max Karli","My Life as a Zucchini","NOMINATED"
9913,2016,2017,89,"ANIMATED FEATURE FILM","Michael Dudok de Wit and Toshio Suzuki","The Red Turtle","NOMINATED"
9914,2016,2017,89,"ANIMATED FEATURE FILM","Byron Howard, Rich Moore and Clark Spencer","Zootopia","WINNER"
10036,2017,2018,90,"ANIMATED FEATURE FILM","Tom McGrath and Ramsey Naito","The Boss Baby","NOMINATED"
10037,2017,2018,90,"ANIMATED FEATURE FILM","Nora Twomey and Anthony Leo","The Breadwinner","NOMINATED"
10038,2017,2018,90,"ANIMATED FEATURE FILM","Lee Unkrich and Darla K. Anderson","Coco","WINNER"
10039,2017,2018,90,"ANIMATED FEATURE FILM","Carlos Saldanha and Lori Forte","Ferdinand","NOMINATED"
10040,2017,2018,90,"ANIMATED FEATURE FILM","Dorota Kobiela, Hugh Welchman and Ivan Mactaggart","Loving Vincent","NOMINATED"
10163,2018,2019,91,"ANIMATED FEATURE FILM","Brad Bird, John Walker and Nicole Paradis Grindle","Incredibles 2","NOMINATED"
10164,2018,2019,91,"ANIMATED FEATURE FILM","Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson","Isle of Dogs","NOMINATED"
10165,2018,2019,91,"ANIMATED FEATURE FILM","Mamoru Hosoda and Yuichiro Saito","Mirai","NOMINATED"
10166,2018,2019,91,"ANIMATED FEATURE FILM","Rich Moore, Phil Johnston and Clark Spencer","Ralph Breaks the Internet","NOMINATED"
10167,2018,2019,91,"ANIMATED FEATURE FILM","Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller","Spider-Man: Into the Spider-Verse","WINNER"
10288,2019,2020,92,"ANIMATED FEATURE FILM","Dean DeBlois, Bradford Lewis and Bonnie Arnold","How to Train Your Dragon: The Hidden World","NOMINATED"
10289,2019,2020,92,"ANIMATED FEATURE FILM","Jérémy Clapin and Marc du Pontavice","I Lost My Body","NOMINATED"
10290,2019,2020,92,"ANIMATED FEATURE FILM","Sergio Pablos, Jinko Gotoh and Marisa Román","Klaus","NOMINATED"
10291,2019,2020,92,"ANIMATED FEATURE FILM","Chris Butler, Arianne Sutner and Travis Knight","Missing Link","NOMINATED"
10292,2019,2020,92,"ANIMATED FEATURE FILM","Josh Cooley, Mark Nielsen and Jonas Rivera","Toy Story 4","WINNER"
10416,2020,2021,93,"ANIMATED FEATURE FILM","Dan Scanlon and Kori Rae","Onward","NOMINATED"
10417,2020,2021,93,"ANIMATED FEATURE FILM","Glen Keane, Gennie Rim and Peilin Chou","Over the Moon","NOMINATED"
10418,2020,2021,93,"ANIMATED FEATURE FILM","Richard Phelan, Will Becher and Paul Kewley","A Shaun the Sheep Movie: Farmageddon","NOMINATED"
10419,2020,2021,93,"ANIMATED FEATURE FILM","Pete Docter and Dana Murray","Soul","WINNER"
10420,2020,2021,93,"ANIMATED FEATURE FILM","Tomm Moore, Ross Stewart, Paul Young and Stéphan Roelants","Wolfwalkers","NOMINATED"
10536,2021,2022,94,"ANIMATED FEATURE FILM","Jared Bush, Byron Howard, Yvett Merino and Clark Spencer","Encanto","WINNER"
10537,2021,2022,94,"ANIMATED FEATURE FILM","Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen and Charlotte De La Gournerie","Flee","NOMINATED"
10538,2021,2022,94,"ANIMATED FEATURE FILM","Enrico Casarosa and Andrea Warren","Luca","NOMINATED"
10539,2021,2022,94,"ANIMATED FEATURE FILM","Mike Rianda, Phil Lord, Christopher Miller and Kurt Albrecht","The Mitchells vs. the Machines","NOMINATED"
10540,2021,2022,94,"ANIMATED FEATURE FILM","Don Hall, Carlos López Estrada, Osnat Shurer and Peter Del Vecho","Raya and the Last Dragon","NOMINATED"
10660,2022,2023,95,"ANIMATED FEATURE FILM","Guillermo del Toro, Mark Gustafson, Gary Ungar and Alex Bulkley","Guillermo del Toro's Pinocchio","WINNER"
10661,2022,2023,95,"ANIMATED FEATURE FILM","Dean Fleischer Camp, Elisabeth Holm, Andrew Goldman, Caroline Kaplan and Paul Mezey","Marcel the Shell with Shoes On","NOMINATED"
10662,2022,2023,95,"ANIMATED FEATURE FILM","Joel Crawford and Mark Swift","Puss in Boots: The Last Wish","NOMINATED"
10663,2022,2023,95,"ANIMATED FEATURE FILM","Chris Williams and Jed Schlanger","The Sea Beast","NOMINATED"
10664,2022,2023,95,"ANIMATED FEATURE FILM","Domee Shi and Lindsey Collins","Turning Red","NOMINATED"
10786,2023,2024,96,"ANIMATED FEATURE FILM","Hayao Miyazaki and Toshio Suzuki","The Boy and the Heron","WINNER"
10787,2023,2024,96,"ANIMATED FEATURE FILM","Peter Sohn and Denise Ream","Elemental","NOMINATED"
10788,2023,2024,96,"ANIMATED FEATURE FILM","Nick Bruno, Troy Quane, Karen Ryan and Julie Zackary","Nimona","NOMINATED"
10789,2023,2024,96,"ANIMATED FEATURE FILM","Pablo Berger, Ibon Cormenzana, Ignasi Estapé and Sandra Tapia Díaz","Robot Dreams","NOMINATED"
10790,2023,2024,96,"ANIMATED FEATURE FILM","Kemp Powers, Justin K. Thompson, Phil Lord, Christopher Miller and Amy Pascal","Spider-Man: Across the Spider-Verse","NOMINATED"
